2016-10-18 20:30,S-P_11_22_Tue,NOTFOUND
2016-10-18 20:30,S-P_11_23_Wed,NOTFOUND
2016-10-18 20:30,FOUND,P-S_12_2_Fri_11:30 AM
2016-10-18 20:30,S-P_12_4_Sun,NOTFOUND
2016-10-18 20:30,S-P_12_9_Fri,NOTFOUND
2016-10-18 20:30,P-S_12_11_Sun,NOTFOUND
2016-10-18 20:30,S-P_12_14_Wed,NOTFOUND
2016-10-18 21:00,P-S_11_18_Fri,NOTFOUND
2016-10-18 21:00,FOUND,S-P_11_20_Sun_6:45 PM
2016-10-18 21:00,S-P_11_22_Tue,NOTFOUND
2016-10-18 21:00,S-P_11_23_Wed,NOTFOUND
2016-10-18 21:00,FOUND,P-S_12_2_Fri_11:30 AM
2016-10-18 21:00,S-P_12_4_Sun,NOTFOUND
2016-10-18 21:00,S-P_12_9_Fri,NOTFOUND
2016-10-18 21:00,P-S_12_11_Sun,NOTFOUND
2016-10-18 21:00,S-P_12_14_Wed,NOTFOUND
2016-10-18 21:30,P-S_11_18_Fri,NOTFOUND
2016-10-18 21:30,FOUND,S-P_11_20_Sun_6:45 PM
2016-10-18 21:30,S-P_11_22_Tue,NOTFOUND
2016-10-18 21:30,S-P_11_23_Wed,NOTFOUND
2016-10-18 21:30,FOUND,P-S_12_2_Fri_11:30 AM
2016-10-18 21:30,S-P_12_4_Sun,NOTFOUND
2016-10-18 21:30,S-P_12_9_Fri,NOTFOUND
2016-10-18 21:30,P-S_12_11_Sun,NOTFOUND
2016-10-18 21:30,S-P_12_14_Wed,NOTFOUND
2016-10-18 22:00,P-S_11_18_Fri,NOTFOUND
2016-10-18 22:00,S-P_11_20_Sun,NOTFOUND
2016-10-18 22:00,S-P_11_22_Tue,NOTFOUND
2016-10-18 22:00,S-P_11_23_Wed,NOTFOUND
2016-10-18 22:00,FOUND,P-S_12_2_Fri_11:30 AM
2016-10-18 22:00,S-P_12_4_Sun,NOTFOUND
2016-10-18 22:00,S-P_12_9_Fri,NOTFOUND
2016-10-18 22:00,P-S_12_11_Sun,NOTFOUND
2016-10-18 22:00,S-P_12_14_Wed,NOTFOUND
2016-10-18 22:30,P-S_11_18_Fri,NOTFOUND
2016-10-18 22:30,S-P_11_20_Sun,NOTFOUND
2016-10-18 22:30,S-P_11_22_Tue,NOTFOUND
2016-10-18 22:30,S-P_11_23_Wed,NOTFOUND
2016-10-18 22:30,FOUND,P-S_12_2_Fri_11:30 AM
2016-10-18 22:30,S-P_12_4_Sun,NOTFOUND
2016-10-18 22:30,S-P_12_9_Fri,NOTFOUND
2016-10-18 22:30,P-S_12_11_Sun,NOTFOUND
2016-10-18 22:30,S-P_12_14_Wed,NOTFOUND
2016-10-18 23:00,P-S_11_18_Fri,NOTFOUND
2016-10-18 23:00,S-P_11_20_Sun,NOTFOUND
2016-10-18 23:00,S-P_11_22_Tue,NOTFOUND
2016-10-18 23:00,S-P_11_23_Wed,NOTFOUND
2016-10-18 23:00,FOUND,P-S_12_2_Fri_11:30 AM
2016-10-18 23:00,S-P_12_4_Sun,NOTFOUND
2016-10-18 23:00,S-P_12_9_Fri,NOTFOUND
2016-10-18 23:00,P-S_12_11_Sun,NOTFOUND
2016-10-18 23:00,S-P_12_14_Wed,NOTFOUND
2016-10-18 23:30,P-S_11_18_Fri,NOTFOUND
2016-10-18 23:30,S-P_11_20_Sun,NOTFOUND
2016-10-18 23:30,S-P_11_22_Tue,NOTFOUND
2016-10-18 23:30,S-P_11_23_Wed,NOTFOUND
2016-10-18 23:30,FOUND,P-S_12_2_Fri_11:30 AM
2016-10-18 23:30,S-P_12_4_Sun,NOTFOUND
2016-10-18 23:30,S-P_12_9_Fri,NOTFOUND
2016-10-18 23:30,P-S_12_11_Sun,NOTFOUND
2016-10-18 23:30,S-P_12_14_Wed,NOTFOUND
2016-10-19 00:00,P-S_11_18_Fri,NOTFOUND
2016-10-19 00:00,S-P_11_20_Sun,NOTFOUND
2016-10-19 00:00,S-P_11_22_Tue,NOTFOUND
2016-10-19 00:00,S-P_11_23_Wed,NOTFOUND
